"ID_Orig"	"Family"	"Merged.ID"	"Class"	"Source"	"Description"
"cata"	"P07641"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"P20074"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"YP_001144149"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"NP_052903"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"P00487"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"AAQ63644"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"P00484"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"BAC11901"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"AAA26613"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"CAC84275"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"P22616"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"P26825"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"cata"	"NP_052694"	"Chloramphenicol_Acetyltransferase_CAT"	"cata"	"ARDB"	"\"Group A chloramphenicol acetyltransferase, which can inactivate chloramphenicol.\""
"catb"	"AAM27273"	"Chloramphenicol_Acetyltransferase_CAT"	"catb"	"ARDB"	"\"Group B chloramphenicol acetyltransferase, which can inactivate chloramphenicol. Also referred to as xenobiotic acetyltransferase.\""
"catb"	"NP_249397"	"Chloramphenicol_Acetyltransferase_CAT"	"catb"	"ARDB"	"\"Group B chloramphenicol acetyltransferase, which can inactivate chloramphenicol. Also referred to as xenobiotic acetyltransferase.\""
"catb"	"NP_355927"	"Chloramphenicol_Acetyltransferase_CAT"	"catb"	"ARDB"	"\"Group B chloramphenicol acetyltransferase, which can inactivate chloramphenicol. Also referred to as xenobiotic acetyltransferase.\""
"catb"	"YP_001965795"	"Chloramphenicol_Acetyltransferase_CAT"	"catb"	"ARDB"	"\"Group B chloramphenicol acetyltransferase, which can inactivate chloramphenicol. Also referred to as xenobiotic acetyltransferase.\""
"catb"	"NP_232696"	"Chloramphenicol_Acetyltransferase_CAT"	"catb"	"ARDB"	"\"Group B chloramphenicol acetyltransferase, which can inactivate chloramphenicol. Also referred to as xenobiotic acetyltransferase.\""
"catb"	"CAA08841"	"Chloramphenicol_Acetyltransferase_CAT"	"catb"	"ARDB"	"\"Group B chloramphenicol acetyltransferase, which can inactivate chloramphenicol. Also referred to as xenobiotic acetyltransferase.\""
"ceo"	"YP_106067"	"RND_Antibiotic_Efflux"	"ceo"	"ARDB"	"Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump."
"ceo"	"YP_776582"	"RND_Antibiotic_Efflux"	"ceo"	"ARDB"	"Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump."
"ceo"	"YP_002235153"	"RND_Antibiotic_Efflux"	"ceo"	"ARDB"	"Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump."
"ceo"	"YP_002235155"	"RND_Antibiotic_Efflux"	"ceo"	"ARDB"	"Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump."
"ceo"	"AAB58160"	"RND_Antibiotic_Efflux"	"ceo"	"ARDB"	"Resistance-nodulation-cell division transporter system. Multidrug resistance efflux pump."
"CepA"	"CepA_3"	"RND_Antibiotic_Efflux"	"Class A Beta-Lactamase"	"WUSTL"	"CepA cehphalosporin (class a) [ARO:3001210]"
"Cfr23RibosomalRNAMethyltransferase"	"Cfr23RibosomalRNAMethyltransferase_2"	"rRNA_Methyltransferase"	"rRNA_Methyltransferase"	"WUSTL"	"Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]"
"Cfr23RibosomalRNAMethyltransferase"	"Cfr23RibosomalRNAMethyltransferase_0"	"rRNA_Methyltransferase"	"rRNA_Methyltransferase"	"WUSTL"	"Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]"
"Cfr23RibosomalRNAMethyltransferase"	"Cfr23RibosomalRNAMethyltransferase_3"	"rRNA_Methyltransferase"	"rRNA_Methyltransferase"	"WUSTL"	"Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]"
"Cfr23RibosomalRNAMethyltransferase"	"Cfr23RibosomalRNAMethyltransferase_1"	"rRNA_Methyltransferase"	"rRNA_Methyltransferase"	"WUSTL"	"Cfr 23S ribosomal RNA methyltransferase [ARO:3000202]"
"CfxA"	"CfxA_11"	"Class A Beta-Lactamase"	"Class A Beta-Lactamase"	"WUSTL"	"CfxA cephalosporin (class a) [ARO:3001211]"
"Chloramphenicol_Acetyltransferase_CAT"	"Chloramphenicol_Acetyltransferase_CAT_8"	"Chloramphenicol_Acetyltransferase_CAT"	"Chloramphenicol_Acetyltransferase"	"WUSTL"	"chloramphenicol acetyltransferase (CAT) [ARO:3000122]"
"Chloramphenicol_Acetyltransferase_CAT"	"Chloramphenicol_Acetyltransferase_CAT_3"	"Chloramphenicol_Acetyltransferase_CAT"	"Chloramphenicol_Acetyltransferase"	"WUSTL"	"chloramphenicol acetyltransferase (CAT) [ARO:3000122]"
"Chloramphenicol_Acetyltransferase_CAT"	"Chloramphenicol_Acetyltransferase_CAT_7"	"Chloramphenicol_Acetyltransferase_CAT"	"Chloramphenicol_Acetyltransferase"	"WUSTL"	"chloramphenicol acetyltransferase (CAT) [ARO:3000122]"
"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase_CPT_2"	"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase"	"WUSTL"	"chloramphenicol phosphotransferase (CPT) [ARO:3000249]"
"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase_CPT_0"	"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase"	"WUSTL"	"chloramphenicol phosphotransferase (CPT) [ARO:3000249]"
"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase_CPT_3"	"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase"	"WUSTL"	"chloramphenicol phosphotransferase (CPT) [ARO:3000249]"
"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase_CPT_7"	"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase"	"WUSTL"	"chloramphenicol phosphotransferase (CPT) [ARO:3000249]"
"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase_CPT_6"	"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase"	"WUSTL"	"chloramphenicol phosphotransferase (CPT) [ARO:3000249]"
"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase_CPT_4"	"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase"	"WUSTL"	"chloramphenicol phosphotransferase (CPT) [ARO:3000249]"
"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase_CPT_5"	"Chloramphenicol_Phosphotransferase_CPT"	"Chloramphenicol_Phosphotransferase"	"WUSTL"	"chloramphenicol phosphotransferase (CPT) [ARO:3000249]"
"ClassA"	"ClassA_335"	"Class A Beta-Lactamase"	"Class A Beta-Lactamase"	"WUSTL"	"Class A beta-lactamase [ARO:3000078]"
"ClassC-AmpC"	"ClassC-AmpC_112"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_109"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_107"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_111"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_93"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_118"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_95"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_92"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_117"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_89"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_88"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_36"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_105"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_10"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_96"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_102"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_90"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_104"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_87"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_86"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_101"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassC-AmpC"	"ClassC-AmpC_85"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"Class C beta-lactamases [ARO:3000076;ARO:3000019]"
"ClassD"	"ClassD_41"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_111"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_37"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_34"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_8"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_132"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_36"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_1"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_51"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_20"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_134"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_7"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_9"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_33"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_22"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"ClassD"	"ClassD_78"	"Class D Beta-Lactamase"	"Class D Beta-Lactamase"	"WUSTL"	"Class D beta-lactamases [ARO:3000075;ARO:3000017]"
"cml"	"CAD70268"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"AAC45805"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"AAD22144"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"NP_862236"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"AAD33243"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"AAB36568"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"CAJ77046"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"P31141"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"P12056"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"cml"	"CAA78046"	"Chloramphenicol_MFS_Efflux_Pump"	"cml"	"ARDB"	"\"Major facilitator superfamily transporter, chloramphenicol efflux pump.  \""
"CMY-LAT-MOX-ACT-MIR-FOX"	"CMY-LAT-MOX-ACT-MIR-FOX_27"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"\"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c) [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]\""
"CTXM"	"CTXM_83"	"Class A Beta-Lactamase"	"Class A Beta-Lactamase"	"WUSTL"	"CTX-M beta-lactamase (class a) [ARO:3000016]"
"dfra"	"CAI99385"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"NP_775043"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"CAE53424"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"ABB71176"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"CAF31623"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"P11731"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"Q59408"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"CAL48457"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"CAG34233"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"AAK53556"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"YP_001715353"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"P78218"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"CAG27847"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"CAC81324"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"CAM98046"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfra"	"YP_001816601"	"Antibiotic_Target"	"dfra"	"ARDB"	"\"Group A drug-insensitive dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfrb"	"P00384"	"Antibiotic_Target"	"dfrb"	"ARDB"	"\"Group B drug-insensitive R67 dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfrb"	"ABB72057"	"Antibiotic_Target"	"dfrb"	"ARDB"	"\"Group B drug-insensitive R67 dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfrb"	"NP_044258"	"Antibiotic_Target"	"dfrb"	"ARDB"	"\"Group B drug-insensitive R67 dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"dfrb"	"AAN41433"	"Antibiotic_Target"	"dfrb"	"ARDB"	"\"Group B drug-insensitive R67 dihydrofolate reductase, which can not be inhibited by trimethoprim.\""
"DHA"	"DHA_0"	"Class C Beta-Lactamase"	"Class C Beta-Lactamase"	"WUSTL"	"DHA beta-lactamase (class c) [ARO:3000068]"
"DIM-GIM-SIM"	"DIM-GIM-SIM_5"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_3"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_8"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_13"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_4"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_12"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_11"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_0"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_6"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_9"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"DIM-GIM-SIM"	"DIM-GIM-SIM_10"	"Class B Beta-Lactamase"	"Class B Beta-Lactamase"	"WUSTL"	"\"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases) [ARO:3000848;ARO:3000845;ARO:3000846]\""
"emea"	"YP_001031495"	"MFS_Antibiotic_Efflux"	"emea"	"ARDB"	"Major facilitator superfamily transporter. Multidrug resistance efflux pump."
"emea"	"AAY21388"	"MFS_Antibiotic_Efflux"	"emea"	"ARDB"	"Major facilitator superfamily transporter. Multidrug resistance efflux pump."
"emrB"	"emrB_6"	"MFS_Antibiotic_Efflux"	"MFSAntibioticEffluxPump"	"WUSTL"	"emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]"
"emrB"	"emrB_10"	"MFS_Antibiotic_Efflux"	"MFSAntibioticEffluxPump"	"WUSTL"	"emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]"
"emrB"	"emrB_4"	"MFS_Antibiotic_Efflux"	"MFSAntibioticEffluxPump"	"WUSTL"	"emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]"
"emrB"	"emrB_9"	"MFS_Antibiotic_Efflux"	"MFSAntibioticEffluxPump"	"WUSTL"	"emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]"
"emrB"	"emrB_1"	"MFS_Antibiotic_Efflux"	"MFSAntibioticEffluxPump"	"WUSTL"	"emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]"
"emrd"	"YP_691152"	"MFS_Antibiotic_Efflux"	"emrd"	"ARDB"	"Multidrug resistance efflux pump."
"emrd"	"YP_152755"	"MFS_Antibiotic_Efflux"	"emrd"	"ARDB"	"Multidrug resistance efflux pump."
"emrd"	"YP_001174764"	"MFS_Antibiotic_Efflux"	"emrd"	"ARDB"	"Multidrug resistance efflux pump."
"emrd"	"YP_002235907"	"MFS_Antibiotic_Efflux"	"emrd"	"ARDB"	"Multidrug resistance efflux pump."
"emre"	"YP_002398143"	"SMR_Antibiotic_Efflux"	"emre"	"ARDB"	"Multidrug resistance efflux pump."
"emrE"	"emrE_0"	"SMR_Antibiotic_Efflux"	"Other_Efflux"	"WUSTL"	"emrE: small multidrug resistance (SMR) antibiotic efflux pump [ARO:3000264]"
"ere"	"P05789"	"Macrolide_Resistance"	"ere"	"ARDB"	"\"Erythromycin esterase, which can inactivate erythromycin by lactone ring cleavage. \""
"ere"	"AAM44847"	"Macrolide_Resistance"	"ere"	"ARDB"	"\"Erythromycin esterase, which can inactivate erythromycin by lactone ring cleavage. \""
"erm"	"1112175A"	"rRNA_Methyltransferase"	"erm"	"ARDB"	"\"rRNA adenine N-6-methyltransferase, which can methylate adenine at position 2058 of 23S rRNA, conferring resistance to erythromycin.\""
"erm"	"Q00014"	"rRNA_Methyltransferase"	"erm"	"ARDB"	"\"rRNA adenine N-6-methyltransferase, which can methylate adenine at position 2058 of 23S rRNA, conferring resistance to erythromycin.\""
"erm"	"AAC36915"	"rRNA_Methyltransferase"	"erm"	"ARDB"	"\"rRNA adenine N-6-methyltransferase, which can methylate adenine at position 2058 of 23S rRNA, conferring resistance to erythromycin.\""
"erm"	"AAA98484"	"rRNA_Methyltransferase"	"erm"	"ARDB"	"\"rRNA adenine N-6-methyltransferase, which can methylate adenine at position 2058 of 23S rRNA, conferring resistance to erythromycin.\""
"erm"	"AAK28907"	"rRNA_Methyltransferase"	"erm"	"ARDB"	"\"rRNA adenine N-6-methyltransferase, which can methylate adenine at position 2058 of 23S rRNA, conferring resistance to erythromycin.\""
"erm"	"YP_001103000"	"rRNA_Methyltransferase"	"erm"	"ARDB"	"\"rRNA adenine N-6-methyltransferase, which can methylate adenine at position 2058 of 23S rRNA, conferring resistance to erythromycin.\""
"erm"	"P06571"	"rRNA_Methyltransferase"	"erm"	"ARDB"	"\"rRNA adenine N-6-methyltransferase, which can methylate adenine at position 2058 of 23S rRNA, conferring resistance to erythromycin.\""
