"","HF Rep 1","TTA Rep 1","FO Rep 1","TTA+FO Rep 1","HF Rep 2","TTA Rep 2","FO Rep 2","TTA+FO Rep 2","HF Rep 3","TTA Rep 3","FO Rep 3","TTA+FO Rep 3"
"P38983",-0.861719517489913,0.771011719457321,0.348198691292078,0.950875429524753,0.089515392954759,0.0732018780211972,-0.0537825577555155,-0.16183590403548,0.343380150622531,-0.0393357186374965,-0.325854712884383,0.0111132452618046
"P39069",0.153294549932701,-0.146205328355992,-0.252606059668793,-0.144554631111808,0.178870761059212,-0.0403158744697973,-0.0617695289569163,-0.00357924225868545,0.0459195508412129,0.214235261044465,0.0880337507746166,0.0939980497487775
"P40307",NA,NA,NA,NA,-0.0968247782312477,-0.0523757023413816,-0.00473657155615159,-0.0610201096552134,0.220768526921648,-0.0278251846854642,0.0532464031098027,-0.239882195335158
"P40329",NA,NA,NA,NA,0.102988842453842,-0.19370774015762,-0.302399098024933,0.205255459583958,0.157921517356645,0.240454374134096,-0.177767358331046,-0.0736494642776901
"P41123",-0.575070702678588,0.214592564012882,-0.132926096081704,0.747506264899984,-0.0192130264853562,0.0777608234430391,0.131535794424791,-0.0293058899186265,0.0123084658491909,-0.0724419793666225,0.0517760942966628,-0.0529231507828729
"P41350",0.26741061240233,0.0724116599462317,-0.162367826393822,-0.136943234615317,-0.104698484160842,0.02583456381514,0.150509173760126,-0.137665593783284,0.0207744909664402,0.000232562889229015,0.0188733518266749,0.00910317227114987
"P41562",-0.192999477736665,0.534862248700334,-0.253473933696046,0.580174050605349,0.00870008101330022,0.217267659454989,-0.241253329158473,0.0439474870874649,-0.324918871816494,0.425478954537333,-0.162086398674537,0.136406339256201
"P41565",-0.661038147696734,0.00867875576161782,0.00359051648065852,0.641683015565658,0.0327243736950414,0.0751260579245232,-0.147566477239385,-0.0512054715199872,-0.14683421383288,0.14870404971115,-0.0216084076372122,0.0275468286669719
"P42123",-0.241901611658224,-0.0790953563760667,-0.0262804662070803,0.42784825043123,0.0521947042453736,0.0627429624093719,-0.295625268589261,0.0883455135700928,-0.129975589799858,0.00200603373654484,0.0069428820430086,0.231046859848502
"P42930",-0.598037495353809,0.268587923564245,0.191913510245583,0.9704225344465,-0.0398137179705685,0.297101360233091,0.246490244192245,-0.358855862601403,0.258943972286152,-0.0558314333267896,-0.219632695019966,0.0019380106253963
"P43278",-0.508986289750492,-0.0381279471454188,-0.25496809841669,0.409091117086867,0.0278022068153783,-0.0468770797452558,0.0274139327190166,-0.00980473654799385,0.09018346737025,-0.232825365792317,0.328563379851394,-0.154462974076347
"P45592",-0.6502261064198,0.107761403718744,-0.478446477703979,0.693948059240399,-0.14405975205343,0.0495074322341262,0.0988071008483615,-0.0722438303482477,0.148927096316037,-0.163249067117306,0.185291658873302,-0.0360203883697826
"P45953",-0.408398469780855,0.0709495284984273,-0.0903598787094464,-0.107638122318755,0.020461549432196,0.0658095466183334,-0.073803431816017,0.083942837978565,-0.153589691365872,0.363970064256301,-0.0554179646287316,0.168775168980454
"P46462",-0.321829759955326,0.110694174874386,-0.243615422612761,0.274909738766222,-0.0117159439302386,0.126721172015865,-0.136998032278754,0.0211815211950869,0.00675314546427463,0.104915483642782,0.0230740719165409,-0.0512127767460583
"P47727",0.704673694903198,-0.0702300472687803,0.168036189238519,0.419265515308521,0.176964396648689,0.0228653059520673,-0.109753686108229,-0.0285634062818518,-0.520299211832308,0.198433129679969,-0.119747865320746,0.263836427718264
"P47853",NA,NA,NA,NA,-0.899283617173938,-0.153226388826333,1.45413317246199,-0.633778081274322,1.00732680212716,-0.673878842386836,0.342661191774911,-0.529406311892685
"P47858",-0.147882274235645,-0.404167204897635,0.0237618285160429,-0.0847388849757629,0.240055299442982,-0.170047782887225,0.0482059813508577,-0.172215911468485,0.237119191369724,-0.0449186001735821,0.0267732886714568,-0.200900547501938
"P47875",0.664927193229305,-0.307744648139385,-0.384767919017524,0.00571953240361678,-0.984762797296326,-0.0703905822131223,0.971085406888371,0.0631154808350165,0.914816909232028,-0.214103569746548,-0.032425853015558,-0.416037772091184
"P47942",-0.167045811517018,-0.242808932993247,-0.0575055134724061,0.348136795642304,-0.0522096776684196,-0.0818798607134505,0.166708023186541,-0.0385925628578034,0.165705322608748,-0.184227680044133,0.153163915998088,-0.255461154331701
"P47967",-0.722699461888696,-0.551078598753585,0.86149134402889,0.201566881786312,-0.470087007185737,-0.684735247298499,0.652871353739537,0.178943118888748,0.635657868895462,-0.614262734583497,0.429832601444248,-0.493643642945347
"P48037",0.0153169139540551,-0.15438150113709,0.0423572112079562,-0.695248822496472,0.0192850831309936,-0.0783429017168491,0.162473434402225,-0.111125136899666,0.219059531136228,-0.146670388195204,0.168303057587081,-0.256566625067064
"P48500",-0.273503050806787,0.140624698362768,-0.0782789523963158,0.650556570579813,0.0136239560348442,0.138594007881265,-0.169976030577985,0.0152196221258,-0.10855931125748,0.111616789644706,-0.00881159348872268,0.113860777855273
"P48675",-0.569945852104061,0.0969823831756422,-0.410284537438886,1.19696462871001,-0.0975938997245745,0.120999109493623,-0.0468340665995382,0.0759144265741297,-0.0878219194211337,0.259156981594713,-0.0221414319722469,0.0884203011823585
"P48679",0.107215701211905,-0.219037285681694,-0.352171872490973,-0.0673606192653045,-0.0568660883170136,0.0633994150263074,0.292191625891507,-0.20348206131491,0.284753876262296,-0.262138632495109,0.0134871121879658,-0.13051767280389
"P48721",-0.700096481503935,0.284660421660361,-0.370795116235843,0.417301854189492,-0.0929334196728712,0.326246200587359,-0.249930265579571,0.172615651281072,-0.3331299035557,0.365319176103523,-0.280086449570115,0.267699201081261
"P49134",NA,NA,NA,NA,-0.341435459717129,0.0912149181833071,0.0165527101106848,0.0107969835288451,0.103717229048204,0.119895048445539,-0.0600369442675963,-0.147552455697995
"P49242",-0.317205645056997,0.29958210611989,0.0116588061183407,0.967453296266394,-0.146223439649621,0.111642333031513,0.0897465896472893,-0.0331223475216358,0.0101551289399011,0.0404314845528421,-0.0129928103503773,-0.098182965705323
"P49432",-0.14145937309252,0.390528597896321,0.185962493936958,0.23765200287613,0.0801316187282304,0.137119682882453,-0.268099748124547,-0.0698568072712644,-0.314146677273583,0.309312827405102,-0.117845081320849,0.118028189184725
"P50399",-0.769201917747458,0.251750931961992,-0.0597305446568084,0.502841966084639,0.0896709080218446,0.0432367734183747,-0.00731987622544702,0.0179129535190657,0.343359042178216,0.169248883541554,-0.182474589724938,-0.255911732217966
"P50463",-0.273802297953466,0.281274580191961,-0.139409350859037,0.00289047969299647,-0.105335733543226,0.238538598150879,-0.164585262926363,-0.0593418813263671,-0.203036957479335,0.201609168549544,0.00942058771516872,-0.0403333927776586
"P50503",0.167866266513873,0.405482469138091,0.294775291376426,-0.487961136887583,-0.138581374717763,-0.00148498381928919,0.0362395030620903,-0.0415946256285262,0.216729423911303,0.0785832311429404,-0.171670338012689,-0.259600642656182
"P50753",-0.0644807005961507,0.0331088353154993,-0.353697305548975,0.788559425680909,0.113959796063506,-0.037052801654472,-0.11009326805208,-0.0555498106428696,-0.0826933921260194,-0.0185143108747738,0.00498024007285559,0.283232134686043
"P50878",NA,NA,NA,NA,-0.0972033128185382,0.0754963352415126,0.0292181320354294,-0.118356156075769,0.18774836929282,-0.069003608529989,0.030233366081037,-0.277515361610939
"P51650",-0.242112112022747,0.0502885545579046,0.0950362783296486,0.113894526567109,0.232542321482865,0.110112090001133,0.0613224888341465,0.125860543446815,0.0222242877008998,0.0363409351144532,0.0189129483587458,-0.0903154919749956
"P51868",0.15342009395172,0.196717883202403,0.349813448915173,-0.216795088441457,0.0255723089139278,-0.107806612402859,-0.0244005435088185,0.120294085284378,-0.204165321756796,0.0315366383560128,0.134249651363523,0.0905429122809869
"P51886",0.0859440751799921,0.297360973523101,-0.000371078086959464,-0.449434449567768,-0.575412706924456,-0.161607911879073,0.848838665863661,-0.16888739155962,0.899706797634723,-0.247029016293527,0.299649128255716,-0.500154696907876
"P52296",0.277771128777444,-0.0372241142322829,-0.472783119405413,0.359222453388424,0.0955143962213203,-0.0148716186437454,-0.118569523528527,-0.0609839335529152,0.333145950758003,0.0184730977686445,-0.0113431801633239,0.0577629686533387
"P52481",-0.355718028331374,-0.414053152303548,-0.296781144706189,0.89974016254807,0.311501518810717,0.0115305841200857,-0.069572671096354,-0.312958445050259,0.208048641972152,0.102023433147653,0.222118408012095,-0.53762462079121
"P52504",0.202350421539052,0.560804878235082,0.189523352840304,-0.676031581577835,0.299383126980783,0.0910147281598892,-0.201987088917817,-0.204907996222496,-0.0164375705374225,0.137464566344081,0.0675825675667108,-0.281784214020502
"P52944",-0.696918090694401,0.182979595054271,-0.01070566278805,0.507827816250698,-0.20716666973871,-0.00490488174913217,0.228693429616307,-0.179601721843865,-0.0158644768011416,-0.0522240003945258,0.257084816076626,0.217933617594353
"P53534",-0.00972518664610649,0.0634378566555069,0.306317485971321,-0.152667046717945,0.242213269204037,-0.215089244796298,0.101534108597721,-0.0924970498955788,0.226776458354255,-0.0224409826281388,-0.0048765685455053,-0.179363760568107
"P53987",0.03842562270544,0.623174941060353,-0.0213937351641119,-0.437497064387482,0.109173900528173,-0.0556883348645134,-0.194021153336625,-0.0416040339585978,0.00726972894632046,0.221319442991569,-0.263260523995186,0.206550631404374
"P56571",0.0385409624060938,0.0877887715698889,-0.316662852385891,1.46573916919963,0.137046954699716,0.157597025377357,-0.148278956147072,0.128257642231557,-0.262162379593617,0.110847893765444,-0.119193829259759,0.341241382165838
"P56574",-0.211107340462148,0.0205443090562387,-0.0246133674523175,0.697647083125624,0.147751586961375,0.0519489064959962,-0.230892167683347,0.109539864998943,-0.258058915953678,0.0321866029979888,-0.0621240922844412,0.238989672830585
"P56741",0.365276932297283,0.566558654057581,0.588142208896373,0.999091836974739,0.174978999165013,-0.12750023062726,-0.147267245165986,-0.110901848887729,-0.0660532434822449,0.0320901002590721,0.0159165640293729,-0.00870047915006767
"P57093",-0.208506413496371,0.143302585293282,-0.0877028569136007,0.340178692969801,0.008840213479548,-0.0690491773444624,-0.0977755434546855,0.267654203277767,-0.163424144190949,0.0364151650338242,-0.012536070050849,0.171547501946444
"P58775",-0.123244401413007,0.248055725530648,0.297274415506077,-0.966981584791392,-0.240937932737824,-0.01610714261353,0.631410685764986,-0.0831901543914506,0.551192516528023,-0.381109837683628,-0.0542717534170272,-0.506507819418211
"P60711",-0.706443141902866,-0.239120095802051,-0.338055752107229,0.324207263240203,-0.233837760883861,0.0485298851768164,0.279322629230084,-0.127165761042542,0.155889806581183,-0.133998610865727,-0.0704908472269338,-0.267202838134493
"P60868",-0.759785800608165,0.102938698305998,0.0770237545413606,0.628213277703363,NA,NA,NA,NA,0.00748038531832451,0.171538514282495,-0.12233263370742,-0.100957791137246
"P60901",NA,NA,NA,NA,-0.0546642021122872,0.0740145519119912,0.0389940966687923,-0.103359329102154,0.251242434900847,0.0300464106483715,-0.0888469410373851,-0.152838335671536
"P61016",-0.73200740979718,-0.0411537006856901,-0.369351193655317,1.14635632991637,-0.143431898731117,-0.0166121850606777,0.00254110516044603,-0.0886927842333898,0.0513159028520209,-0.000826279120223372,-0.176179062131391,0.0691606581394821
"P61206",-0.147658482258088,0.240547515515447,0.283867701949897,-0.922126971994425,-0.050624496566311,0.0622693541159984,0.23246935718673,-0.170634386061406,0.314055975285079,-0.0229605909418608,0.0347724349232094,-0.497171103179028
"P61589",NA,NA,NA,NA,0.014718301405152,-0.0308654560762169,0.134606128372512,-0.0899098514440621,0.208805527938157,0.208994871862434,-0.0586173891088263,-0.311921867122126
"P61980",0.292382278283315,-0.0336297147521858,-0.222269349775879,-0.062848799432313,0.00536408590656778,0.0240517952400654,0.0826157234405929,-0.105141290100904,0.0633056497762561,-0.173655677738749,0.204422896611834,-0.126228817786618
"P61983",-0.585821480853049,0.0450533354364444,-0.515938237946324,0.559509525953035,0.0140372508588642,0.0897546699686652,-0.116005737309291,-0.0328258163887563,-0.315089229301405,0.0847037919263601,0.0468185466124817,0.121186658505791
"P62076",NA,NA,NA,NA,0.0690420719173859,0.126051577562099,-0.280649665430215,0.0953176319800191,-0.348359855052324,0.288881419307953,-0.335979024857558,0.359755419240767
"P62083",0.790484664353288,0.468773462512234,0.407239438759225,-0.389674147834355,0.116510970108731,0.0545601767380459,0.0140663967192625,-0.125897153675614,0.280599935797255,-0.023518385967493,0.0673918916386664,-0.22497876732763
"P62198",-0.819848322118007,0.239247602382635,0.127255871379588,0.544386167671217,NA,NA,NA,NA,0.174597719115936,0.0147642135645389,0.0760633430970943,-0.188293153502755
"P62243",NA,NA,NA,NA,-0.00990077862474751,-0.0471902295069739,0.223573822310758,-0.123910595941256,0.117674862444813,-0.0320185059053015,0.156522274756468,-0.22650433860717
"P62246",0.0897409934611555,0.0479482366902668,-0.137332301543851,-0.0811877496368516,-0.0924273750973432,0.0912159139719364,0.0814855278805666,-0.0935822505744479,0.0330160644151398,-0.0464030987222674,0.016835932180121,-0.0898847071392765
"P62250",NA,NA,NA,NA,-0.00228798671953445,0.0662147595219276,0.0787109170115921,-0.195581113859472,0.0108116179878346,-0.136779225882369,0.152630105623319,-0.102390985367742
"P62260",-0.122922732431709,-0.00182087937237607,-0.0979674580876312,0.287675426782686,0.107776937505781,0.00815802933432191,-0.166894897043109,-0.0669984976318261,-0.247638764795278,0.175336394579844,0.130416765229274,-0.0558071689951274
"P62268",-0.481009599679857,-0.0492929862652399,0.0486015311633408,0.602540997933657,NA,NA,NA,NA,-0.0216159972712435,-0.0543685513992993,0.101310948365053,-0.0146647672008515
"P62271",NA,NA,NA,NA,-0.0252344858153331,0.232211970771029,0.0698026098224158,-0.108578680674679,0.0727508633791192,-0.185531551990858,0.187329618833407,-0.120926806158069
"P62278",0.936524266988584,0.0194738005267823,-0.504743101601382,-0.733944342287301,NA,NA,NA,NA,0.229762615334965,0.220156162717109,-0.179605713313381,-0.14875296825467
"P62282",0.0140796588726069,-0.0533808596700971,-0.405443352771058,-0.00805925506850791,0.0683730577078974,0.254378112515329,-0.113461310382223,-0.22133483791179,0.125530437402079,-0.0517070824337746,-0.041252536136484,-0.0567560446822751
"P62425",-0.431389173559819,0.193527981275731,-0.178460097222816,0.482801049700846,0.139858675163899,0.0741571424065475,-0.0168932130143977,-0.282822165476282,0.221310038119862,-0.00214046100983042,-0.106051747647571,-0.195972930070186
"P62494",-0.258720970624952,-0.0332133777775594,-0.0268740346901684,0.412739277468222,0.100116215597012,-0.00673292027489018,0.00385805729622065,-0.0752954064813839,NA,NA,NA,NA
"P62630",-0.704525585759141,0.338115165188554,-1.20307110870914,0.667845367415435,-0.366735255701904,0.37568508578802,0.260920148630634,-0.260374059346411,0.339394652317014,-0.186823360283311,0.0647308080735434,-0.281319896074798
"P62632",0.0255326387977599,-0.118627338164623,-0.201974400096228,0.0588006687135218,0.152212764687644,0.0396501449924381,-0.128084478814484,-0.0247459421612081,-0.140888897601833,0.159196224071929,-0.0417424264572586,0.0200693849338585
"P62703",-0.582218547230088,0.366535112365044,-0.0376539340006994,0.692581249725801,-0.101257734757142,0.08942565630608,0.167964930546574,-0.083377200362726,-0.12617826513138,0.194826797286466,0.0332110026540411,-0.0147911569930841
"P62755",NA,NA,NA,NA,-0.0357338086176737,0.0522438558810174,0.0558722274390891,-0.117260334535475,0.0585375096972796,0.138182612598756,-4.47618234794926e-05,-0.038387856195634
"P62804",-0.0352901898840202,0.175745173908389,-0.0151977778616325,1.11670266402818,0.0227931913717349,-0.0704213733577848,0.154864015136231,-0.0430898169998212,0.148888414060632,-0.130620694781062,0.208192848841294,-0.155830742007833
"P62828",-0.208983546692082,0.111077652832909,-0.403083071704796,0.210306614471851,0.00355319293132528,0.198554433730485,-0.107686940441585,-0.0203325682663911,0.439825644321539,-0.38267467388155,-0.0510712002907496,-0.27953108575964
"P62832",-0.0317246118962462,0.15229756544926,0.0697023225008024,0.162304102791903,0.142212985363975,0.126108991981848,-0.0143142005079193,-0.238717486702559,0.256516517300751,0.0303260826116759,-0.0238707138132144,-0.225109003028074
"P62836",-0.342562278649353,0.333475776151194,0.0715082091765818,1.57692656498076,-0.0584108418908256,0.0524570957772716,0.190601848954276,-0.179227503726124,0.40643221334589,-0.249144995374548,0.0658924939606873,-0.28356030108272
"P62853",-0.467624661879875,-0.153165533038574,-0.909896450082125,1.73829132575088,0.0362124203498686,0.014993811653531,0.0976730084962913,-0.126392012858584,0.277786678374634,-0.0610227026400052,-0.0124130426858895,-0.274611991745641
"P62856",NA,NA,NA,NA,0.0557871276002313,0.0897535627977888,-0.0862376260636522,-0.119814319928111,-0.116798474057351,-0.100019195783757,0.158128237883792,-0.0604916422050744
"P62859",-0.312257897540333,0.547520339566252,0.288699814145299,0.026447836690239,NA,NA,NA,NA,0.181950326870444,-0.154334105801306,-0.0323102303886458,-0.0169709638590927
"P62890",NA,NA,NA,NA,0.0411963480527634,0.0673630651291344,0.0286778758641552,-0.195771511874971,0.152716206752131,-0.0500924455837639,0.0408867451453476,-0.125463289115209
"P62898",-0.713152552811234,-0.8150287271202,-1.77484511091879,1.79395503380531,0.0388660320476868,0.07345356150018,-0.265809793609604,0.112770906743829,-0.315833086910094,0.205482406773955,-0.382918986647098,0.326678793776605
"P62902",0.366836167608583,0.593368747531322,0.118741939560541,-0.381700372788458,0.201172549803661,0.0177391319435456,0.225038299858146,-0.294340926155499,-0.056842281972926,0.133966190004989,0.129227559195937,-0.150314589477528
"P62907",-0.890904927837928,0.135293142049817,-0.298581876150023,0.587845551123562,0.139443999674496,0.0899410018122303,-0.127142816580032,-0.230539767817379,0.0318519787951399,-0.0323500493269162,0.0161247328917715,-0.00657292213664573
"P62909",-0.357027293914573,0.0989695687563916,-0.138690943439609,0.0999954403333185,0.0835936031095146,0.145721330445105,-0.0466988491648338,-0.121798472032041,0.151236651770731,0.0344167859125157,0.0881568393770327,-0.121858051702482
"P62919",-0.30836330720898,-0.0338295218351521,-0.196699499954346,0.305480389490983,-0.0313000946824999,0.0220963465532857,0.12229436105225,-0.0641951544758328,0.0991261107818427,0.00449729549857292,0.005980814958319,-0.0911821908434544
"P62959",-0.337284187772224,0.103621073448853,0.0278230667640623,-0.396595610283585,-0.181288365336994,0.108349894253777,0.0315757582095738,0.078235637494718,0.00585767907656347,0.0483887979915381,0.14120532488278,0.00968569123730951
"P62961",0.183661394712776,0.613595197787458,0.561965157179084,-0.222992286563107,NA,NA,NA,NA,0.0124856873845639,0.0748956637428027,0.0671746954486014,-0.404090093122716
"P62963",-0.824814124261227,0.297883966359468,-0.265434996727241,1.07750385584226,-0.273597717038024,0.0564841092121213,0.212448155972213,-0.00497503030334379,0.108960216121399,-0.103911350799965,0.035547004915281,-0.0939351685965314
"P63018",-0.211374483372442,0.0181742321526552,-0.0356572564093239,0.355016501939935,0.0175259921359755,0.0687785393574957,-0.0405702536205677,-0.09853602886203,-0.226908439753646,-0.0828329362699372,-0.0705532079683263,-0.147984405791383
"P63029",0.390473956990043,-0.243697871890021,-0.581551428084882,0.338211715786644,0.0230320992100948,0.167509859607467,0.00728040352721724,-0.322215031791626,-0.19706819355932,0.125448041982495,0.0735009199366864,0.0320294001295123
"P63031",-0.0201248213732791,-0.0464274233593169,0.156326832631631,-0.149961365126853,0.0763527346511246,-0.054543798318784,-0.164263924908821,0.135793298648779,0.225909933454436,0.0580915702542661,-0.0466169088237649,0.000534768745573899
"P63039",-0.173697453546931,0.125517246806754,-0.269091792394812,1.7750327181194,-0.0317865039629117,0.13674621063854,-0.142945253268818,0.0705166449639298,-0.0875256671321993,0.181653310746722,-0.0738437129678123,0.146902529822008
"P63088",NA,NA,NA,NA,0.180519038994918,0.44160950016453,-0.216182027632965,-0.191397072171803,0.153938503589423,-0.168488417653081,0.0239506692484701,-0.17353617380288
"P63102",-0.461594612127286,0.401986612334724,-0.0169359908661428,0.0839521624587176,-0.328327178655472,-0.0448187342888897,0.260257144375498,-0.0809256676287304,0.209229990278563,-0.143916139943781,-0.0156793846490414,-0.378789160703345
"P63159",0.212342897947001,-0.309781587169512,-0.468364859872402,0.410879419405447,0.177945665603435,-0.0740068137532718,-0.0563275582033104,-0.0738744521182852,0.0358490886032286,-0.16231341555213,0.136789880705724,-0.116042449908244
"P63245",NA,NA,NA,NA,0.218993299446731,-0.389316506669972,-0.0992707421300523,0.32330885171298,0.00696967529091963,0.0256979096554637,0.291114846310413,-0.340554526317319
"P63255",NA,NA,NA,NA,-0.408892159838569,0.142256437754856,0.351298694895323,-0.0671932534518653,0.266796187467898,0.212354091509412,0.116440872145532,-0.341798961193572
"P63324",NA,NA,NA,NA,0.0552107058431326,0.0299976116646667,0.0649517976701035,-0.175869011748632,0.0912779100337646,0.0821502542143747,-0.0450233717935911,-0.0700143758239144
"P67779",-0.723181599653593,0.161521195259774,-0.278207673726301,0.4494470774226,-0.129067118813964,0.205213173718471,-0.286033124014034,0.210493937837908,-0.50439110909874,0.293470796012136,-0.216694081222968,0.408027936499501
"P68035",-0.129146789582094,-0.19756652621869,-0.61581528190903,1.72752463293995,-0.00382536425906288,-0.101100255260932,-0.0560977429466476,-0.120660103872546,0.0207575917060812,-0.0457559157977609,0.116682551672346,-0.0164827738360938
"P68136",-0.362425877180875,0.471903166258736,-0.00180013682006308,-0.0125635305956324,-0.280406176400312,0.281052596719853,-0.159465354795535,-0.107400209712468,0.143473200730029,0.0483324309343898,-0.407457599831188,0.236092267088113
"P68511",-0.0516435497505578,-0.118155237508589,-0.169188020708431,0.718717488922439,0.102939676192631,0.000956210445246875,0.0743993901497499,-0.0312791786324015,-0.229625566755367,-0.0150848727356282,0.208338958951336,-0.133577899509788
"P69897",0.0321626412338003,-0.241334655463288,-0.672065691522403,0.489115868639761,-0.00967607270002668,0.273801735371232,0.299104190101452,-0.356791387952303,0.292330381292984,-0.285763831755981,0.130711883741238,-0.239959228092028
"P70567",-0.489128061669988,0.512495094018422,0.141325345857335,0.452784677264113,0.0214867498139854,0.0095199203767703,0.0394958761866354,-0.0607540293040231,0.300340826046377,-0.0261334401209297,0.133694845507019,-0.33396887414247
"P70615",-0.762121042781325,0.212116431501615,0.156527581940977,-0.210473804010662,0.209067271847102,-0.0447221394745897,0.101464965466852,-0.0894081875782901,0.138638549871072,-0.0622350492864348,0.215939781470345,-0.281876505848804
"P70623",-0.075509395057094,0.0650845653565975,0.677884805533306,-0.508427098005367,0.211311305919799,-0.126718838204577,0.0672438508778039,-0.0367502832953098,0.143822800661862,-0.172094140565792,-0.0434175554813654,0.0525302298963675
"P80254",-0.726158492681245,-0.111016350367564,0.359711420388036,1.03997947653131,-0.0697769090352853,0.201538351772128,-0.10711951985689,0.0772932124375441,-0.297022678250487,0.108378832924428,-0.222010170920373,0.287555622283568
"P80299",NA,NA,NA,NA,0.144794432831485,0.0532504575923545,-0.371542960545446,0.26382669634357,-0.322173476868132,0.325221734908075,-0.14168973390588,0.000394028433971331
"P80432",0.0937405085374608,0.568509330970394,-0.0407020652080282,0.80602034251447,-0.202477803242219,-0.0887126080173299,-0.0283040547488511,0.280571968787246,0.143073330400382,0.225774022960255,-0.306829053813967,-0.246469684735613
"P81155",-0.0651646783392105,0.0825780719392793,-0.04695979906876,0.690323008475761,0.0487010383137386,-0.0121964620893269,-0.050202979435849,0.126082444645518,-0.0563699964505499,0.0118946138425694,-0.169832838350508,0.0756435329587376
"P82995",NA,NA,NA,NA,-0.0463411378502379,0.213645611105876,0.0873582434888345,-0.219633505367631,0.0541858605258607,-0.0350099481087347,0.0287136152009961,-0.374930860619881
"P83732",-0.319135579740611,0.0808742239881427,-0.466961241821636,1.57861489590995,0.0318615940363186,0.219030824944441,0.107937189596025,-0.272002593352392,0.330891616307039,-0.0163792497658029,-0.0493776444613414,-0.300499219483032
"P84100",NA,NA,NA,NA,0.0915964129889777,0.0516418103402443,-0.123868637442668,-0.0773395228623532,0.0485177156178539,0.0215179261418308,0.0952425628815204,-0.0369656456350112
"P84245",-0.280491335323059,-0.120388767083387,-0.0262790941930796,0.306483290984873,-0.0520268999367151,-0.116148873117764,0.202513323104458,0.0341110194360148,0.218982149954607,-0.0909481071692904,0.261651241011992,-0.263451100968079
"P84817",NA,NA,NA,NA,0.392693592472624,-0.141540762678585,-0.0969734464688659,-0.080686888996403,0.131561003562889,-0.279471452898074,-0.0611529060114657,0.175592275395422
"P85125",-0.27130278416705,-0.296036152245283,-0.214472197375394,-0.507540483597316,0.030120024348349,-0.0723430294753213,0.0361534309213778,-0.0337233473276658,0.147291375104593,-0.099704825718404,0.020026132566046,-0.10171221569468
"P85834",-0.384175951551392,0.0833127276636877,0.0146537774728508,0.630906740388586,0.192664335287143,0.127106297641858,0.029018884764024,0.14651532792178,-0.193275541321248,-0.000824367824497919,-0.148284879408152,0.308987752291684
"P85968",-0.353397833273117,0.423425039503595,-0.224014233037324,0.316787220086211,-0.114600274785903,0.155663363612077,-0.120695433240013,0.000818557869332492,0.0676730766461097,0.327431880009973,-0.141971915402101,-0.224821872540634
"P85972",-0.0571684299028496,0.364272728005502,-0.00978598499131839,-0.117944939644412,0.00666033972234705,0.0793788777456053,0.0127971784216369,-0.0957749783288727,0.0556791502820319,0.114299245776165,-0.0410905583527911,-0.0991379461215217
"P86252",NA,NA,NA,NA,0.0403842809680151,-0.0567782456362251,0.111670896443775,-0.117140824736599,0.24481224201734,-0.0814451207424535,0.12073980558875,-0.248337425987933
"P97519",-0.1742663978775,-0.257498525442264,-0.290856718262479,-0.0640883544396941,NA,NA,NA,NA,0.0295956137010021,0.0475277838608252,-0.32777122066254,-0.0425865967475185
"P97521",-0.323097341904541,0.879933659865324,0.565438707478791,0.140671967834798,-0.123092312148199,0.110507063385741,-0.0509085359490727,0.0496478374992044,-0.408225225497469,0.455087495729002,-0.151611455568144,0.0542129497979705
"P97532",0.653484989601644,-0.683268407895391,-0.398287103359397,-0.598504212533065,0.0164375214538503,-0.319629303081165,0.242414274031065,-0.198591993258434,0.265979770735251,0.0510749503322144,-0.088107823189511,-0.238729916765758
"P97541",-0.74342584227267,-0.260382839310392,-0.0586092028557768,0.727423208826544,-0.00674456488337623,-0.165327563982127,0.226244939684642,0.0352331642732158,0.169600582965825,0.0934498794023286,-0.0218422882010961,0.00829942437964037
"P97576",0.0361212408975446,0.0943390088385218,-0.0280968600993197,-0.408852622866455,-0.0766448817819102,0.0400149366146187,-0.242512963001667,0.118792470506401,-0.21169993218265,0.267720675377644,-0.11939762973773,0.102174515730623
"P97584",NA,NA,NA,NA,0.230002636168812,-0.095874085498652,-0.268261648374361,0.276654848369008,-0.122767716835166,-0.212632762320985,0.155445390580891,0.130145643861168
"P97700",-0.184012604831258,0.00164130663690099,0.0601826447815254,0.0440823057846844,0.221016169222595,0.0648094114863516,-0.268826332571984,-0.142759231548091,-0.232395315277125,0.235873141054965,-0.106982803888822,-0.0159824369398054
"P97852",-1.11298612396317,0.0856780653460665,-0.802163947264026,0.37014690127716,-0.537358503245367,0.182614739752415,-0.232169699867868,0.57420373465317,-0.758038835812386,0.579753757868617,-0.443025883309442,0.729062139286766
"Q00715",-0.342024259684605,0.127841021081971,0.181023825648502,0.600767363912514,-0.0286110906036564,-0.0574970401574575,0.15515677591542,-0.0981770721235667,0.182400408081531,-0.17124246055491,0.14702886832233,-0.189911005711668
"Q01129",0.220076268566273,-0.13705083953292,-0.397907009752175,0.0924282726203751,-0.255569904999411,-0.221695427590903,0.758445448256292,-0.149412826729283,0.809348604287855,-0.458936174800843,0.0742514701088138,-0.418669353439736
"Q01177",0.248108556129282,-0.632795323605751,-0.678762299577624,-0.167616501992457,-0.219406023159212,-0.0619063757432488,0.355979711600027,-0.121211554772461,0.402837634125096,-0.44094176185678,0.0366313934200795,-1.01404132247544
